ID,Tweet,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
Enull,player,0,0,0,0,0,0,0,0
Enull,playful,1,0,0,0,1,0,1,1
Enull,playground,0,1,0,0,1,0,1,1
Enull,playhouse,0,0,0,0,1,0,0,0
Enull,playmate,0,0,0,0,0,0,0,0
Enull,playwright,0,0,0,0,0,0,0,0
Enull,plaza,0,0,0,0,0,0,0,0
Enull,plea,0,1,0,1,0,1,0,0
Enull,pleasant,0,1,0,0,1,0,1,1
Enull,pleased,0,0,0,0,1,0,0,0
Enull,pleasurable,0,0,0,0,1,0,0,0
Enull,pleat,0,0,0,0,0,0,0,0
Enull,pleated,0,0,0,0,0,0,0,0
Enull,pledge,0,0,0,0,1,0,0,1
Enull,pledged,0,0,0,0,0,0,0,0
Enull,plenary,0,0,0,0,0,0,0,0
Enull,plentiful,0,0,0,0,0,0,0,0
Enull,plenty,0,0,0,0,0,0,0,0
Enull,plenum,0,0,0,0,0,0,0,0
Enull,plethora,0,0,0,0,0,0,0,0
Enull,plexus,0,0,0,0,0,0,0,0
Enull,pliable,0,0,0,0,0,0,0,0
Enull,plication,0,0,0,0,0,0,0,0
Enull,pliers,0,0,0,0,0,0,0,0
Enull,plight,0,1,1,1,0,1,0,0
Enull,plinth,0,0,0,0,0,0,0,0
Enull,plodding,0,0,0,0,0,0,0,0
Enull,plot,0,0,0,0,0,0,0,0
Enull,plough,0,0,0,0,0,0,0,0
Enull,ploughed,0,0,0,0,0,0,0,0
Enull,plover,0,0,0,0,0,0,0,0
Enull,plow,0,0,0,0,0,0,0,0
Enull,plowed,0,0,0,0,0,0,0,0
Enull,plowing,0,0,0,0,0,0,0,0
Enull,pluck,0,0,0,0,0,0,0,0
Enull,plug,0,0,0,0,0,0,0,0
Enull,plum,0,0,0,0,0,0,0,0
Enull,plumage,0,0,0,0,0,0,0,0
Enull,plumb,0,0,0,0,0,0,0,0
Enull,plume,0,0,0,0,0,0,0,0
Enull,plummet,0,0,0,1,0,0,0,0
Enull,plump,0,1,0,0,0,0,0,0
Enull,plumper,0,0,0,0,0,0,0,0
Enull,plunder,1,0,1,1,0,1,1,0
Enull,plunge,0,0,0,1,0,0,0,0
Enull,plural,0,0,0,0,0,0,0,0
Enull,plurality,0,0,0,0,0,0,0,0
Enull,plush,0,0,0,0,0,0,0,0
Enull,plutonium,0,0,0,0,0,0,0,0
Enull,ply,0,0,0,0,0,0,0,0
Enull,pneumonia,0,0,0,1,0,0,0,0
Enull,poaching,1,0,1,1,0,1,0,0
Enull,pocket,0,0,0,0,0,0,0,0
Enull,pocketbook,0,0,0,0,0,0,0,0
Enull,pod,0,0,0,0,0,0,0,0
Enull,poem,0,0,0,0,0,0,0,0
Enull,poet,0,0,0,0,0,0,0,0
Enull,poetic,0,0,0,0,0,0,0,0
Enull,poetical,0,0,0,0,0,0,0,0
Enull,poetics,0,0,0,0,0,0,0,0
Enull,poetry,0,0,0,0,0,0,0,0
Enull,poignant,0,0,0,0,0,0,0,0
Enull,point,0,0,0,0,0,0,0,0
Enull,pointedly,0,0,0,0,0,0,0,0
Enull,pointer,0,0,0,0,0,0,0,0
Enull,pointless,0,0,0,0,0,1,0,0
Enull,poise,0,0,0,0,0,0,0,0
Enull,poison,1,0,1,1,0,1,0,0
Enull,poisoned,1,0,1,1,0,1,0,0
Enull,poisoning,0,0,1,0,0,0,0,0
Enull,poisonous,1,0,1,1,0,1,0,0
Enull,poke,0,1,0,0,0,0,0,0
Enull,poker,0,0,0,0,0,0,0,0
Enull,polar,0,0,0,0,0,0,0,0
Enull,polarity,0,0,0,0,0,0,1,0
Enull,pole,0,0,0,0,0,0,0,0
Enull,polemic,1,0,1,0,0,0,0,0
Enull,police,0,0,0,1,0,0,0,1
Enull,policeman,0,0,0,1,0,0,0,1
Enull,policy,0,0,0,0,0,0,0,1
Enull,polio,0,0,0,1,0,1,0,0
Enull,polish,0,0,0,0,0,0,0,0
Enull,polished,0,0,0,0,0,0,0,0
Enull,polite,0,0,0,0,0,0,0,0
Enull,politeness,0,0,0,0,0,0,0,0
Enull,politic,0,0,1,0,0,0,0,0
Enull,politician,0,0,0,0,0,0,0,0
Enull,politics,1,0,0,0,0,0,0,0
Enull,polity,0,0,0,0,0,0,0,0
Enull,poll,0,0,0,0,0,0,0,1
Enull,pollute,0,0,1,0,0,0,0,0
Enull,pollution,0,0,1,0,0,0,0,0
Enull,polo,0,0,0,0,0,0,0,0
Enull,polygamy,0,0,1,0,0,0,0,0
Enull,polygon,0,0,0,0,0,0,0,0
Enull,polygonal,0,0,0,0,0,0,0,0
Enull,polymer,0,0,0,0,0,0,0,0
Enull,polymorphism,0,0,0,0,0,0,0,0
Enull,pomp,0,0,0,0,0,0,0,0
Enull,pompous,0,0,1,0,0,0,0,0
Enull,poncho,0,0,0,0,0,0,0,0
Enull,pond,0,0,0,0,0,0,0,0
Enull,ponder,0,0,0,0,0,0,0,0
Enull,ponderous,0,0,0,0,0,0,0,0
Enull,pontiff,0,0,0,0,0,0,0,1
Enull,pontificate,0,0,0,0,0,0,0,0
Enull,pontoon,0,0,0,0,0,0,0,0
Enull,pony,0,0,0,0,0,0,0,0
Enull,poodle,0,0,0,0,0,0,0,0
Enull,pool,0,0,0,0,0,0,0,0
Enull,poop,0,0,0,0,0,0,0,0
Enull,poorly,0,0,0,0,0,0,0,0
Enull,pop,0,0,0,0,0,0,1,0
Enull,pope,0,0,0,0,0,0,0,0
Enull,poppy,0,0,0,0,0,0,0,0
Enull,popular,0,0,0,0,0,0,0,0
Enull,popularity,0,0,0,0,0,0,0,0
Enull,popularized,0,0,0,0,0,0,0,0
Enull,population,0,0,0,0,0,0,0,0
Enull,populous,0,0,0,0,0,0,0,0
Enull,porcelain,0,0,0,0,0,0,0,0
Enull,porch,0,0,0,0,0,0,0,0
Enull,porcupine,0,0,0,0,0,0,0,0
Enull,pore,0,0,0,0,0,0,0,0
Enull,pork,0,0,0,0,0,0,0,0
Enull,porn,0,0,1,0,0,0,0,0
Enull,porno,0,0,0,0,0,0,0,0
Enull,pornographic,0,0,0,0,0,0,0,0
Enull,pornography,0,0,1,0,0,0,0,0
Enull,porosity,0,0,0,0,0,0,0,0
Enull,porous,0,0,0,0,0,0,0,0
Enull,porridge,0,0,0,0,0,0,0,0
Enull,port,0,0,0,0,0,0,0,0
Enull,portable,0,0,0,0,0,0,0,0
Enull,portage,0,0,0,0,0,0,0,0
Enull,portal,0,0,0,0,0,0,0,0
Enull,porter,0,0,0,0,0,0,0,0
Enull,portfolio,0,0,0,0,0,0,0,0
Enull,portico,0,0,0,0,0,0,0,0
Enull,portion,0,0,0,0,0,0,0,0
Enull,portrait,0,0,0,0,0,0,0,0
Enull,portraiture,0,0,0,0,0,0,0,0
Enull,portray,0,0,0,0,0,0,0,0
Enull,pose,0,0,0,0,0,0,0,0
Enull,poser,0,0,0,0,0,0,0,0
Enull,posited,0,0,0,0,0,0,0,0
Enull,position,0,0,0,0,0,0,0,0
Enull,posse,0,0,0,1,0,0,0,0
Enull,possess,0,1,0,0,1,0,0,1
Enull,possessed,1,0,1,1,0,0,0,0
Enull,possessing,0,0,0,0,0,0,0,0
Enull,possession,1,0,1,1,0,0,0,0
Enull,possessor,0,0,0,0,0,0,0,0
Enull,possibility,0,1,0,0,0,0,0,0
Enull,possibly,0,0,0,0,0,0,0,0
Enull,post,0,0,0,0,0,0,0,0
Enull,postal,0,0,0,0,0,0,0,0
Enull,poster,0,0,0,0,0,0,0,0
Enull,posterior,0,0,0,0,0,0,0,0
Enull,posterity,0,0,0,0,0,0,0,0
Enull,posthumous,0,0,0,0,0,1,0,0
Enull,postpone,0,0,0,0,0,0,0,0
Enull,postponed,0,0,0,0,0,0,0,0
Enull,postponement,0,0,0,0,0,0,1,0
Enull,postscript,0,0,0,0,0,0,0,0
Enull,postulate,0,0,0,0,0,0,0,0
Enull,posture,0,0,0,0,0,0,0,0
Enull,pot,0,0,0,0,0,0,0,0
Enull,potable,0,0,0,0,0,0,0,0
Enull,potency,0,0,0,0,0,0,0,0
Enull,potent,0,0,0,0,0,0,0,0
Enull,potential,0,0,0,0,0,0,0,0
Enull,potion,0,0,0,0,0,0,0,0
Enull,potluck,0,0,0,0,0,0,0,0
Enull,potpourri,0,0,0,0,0,0,0,0
Enull,potter,0,0,0,0,0,0,0,0
Enull,pottery,0,0,0,0,0,0,0,0
Enull,pouch,0,0,0,0,0,0,0,0
Enull,poultry,0,0,0,0,0,0,0,0
Enull,pound,1,0,0,0,0,0,0,0
Enull,pour,0,0,0,0,0,0,0,0
Enull,poverty,1,0,1,1,0,1,0,0
Enull,pow,1,0,0,0,0,0,0,0
Enull,powder,0,0,0,0,0,0,0,0
Enull,powdered,0,0,0,0,0,0,0,0
Enull,powdery,0,0,0,0,0,0,0,0
Enull,powerful,1,1,1,1,1,0,0,1
Enull,powerfully,0,0,0,1,0,0,0,0
Enull,powerless,1,0,1,1,0,1,0,0
Enull,pox,0,0,0,0,0,0,0,0
Enull,practicable,0,0,0,0,0,0,0,0
Enull,practical,0,0,0,0,0,0,0,0
Enull,practically,0,0,0,0,0,0,0,0
Enull,practice,0,0,0,0,0,0,0,0
Enull,practiced,0,0,0,0,1,0,1,1
Enull,practise,0,1,0,0,0,0,0,0
Enull,practitioner,0,0,0,0,0,0,0,0
Enull,prairie,0,0,0,0,0,0,0,0
Enull,praise,0,0,0,0,1,0,0,1
Enull,praised,0,0,0,0,1,0,0,0
Enull,praiseworthy,0,1,0,0,1,0,1,1
Enull,prank,0,0,0,0,0,0,1,0
Enull,praxis,0,0,0,0,0,0,0,0
Enull,pray,0,1,0,1,1,0,1,1
Enull,prayer,0,0,0,0,0,0,0,0
Enull,preach,0,0,0,0,0,0,0,0
Enull,preacher,0,0,0,0,0,0,0,0
Enull,preaching,0,0,0,0,0,0,0,0
Enull,preamble,0,0,0,0,0,0,0,0
Enull,precarious,0,1,0,1,0,1,0,0
Enull,precaution,0,0,0,0,0,0,0,0
Enull,precautionary,0,0,0,0,0,0,0,0
Enull,precede,0,0,0,0,0,0,0,0
Enull,precedence,0,0,0,0,0,0,0,1
Enull,precedent,0,0,0,0,0,0,0,0
Enull,preceding,0,0,0,0,0,0,0,0
Enull,precept,0,0,0,0,0,0,0,0
Enull,preceptor,0,0,0,0,0,0,0,0
Enull,precession,0,0,0,0,0,0,0,0
Enull,precinct,0,0,0,0,0,0,0,0
Enull,precincts,0,0,0,0,0,0,0,0
Enull,precious,0,1,0,0,1,0,1,0
Enull,precipice,0,0,0,1,0,0,0,0
Enull,precipitate,0,0,0,0,0,0,0,0
Enull,precipitation,0,0,0,0,0,0,0,0
Enull,precipitous,0,0,0,0,0,0,0,0
Enull,precise,0,0,0,0,0,0,0,0
Enull,precisely,0,0,0,0,0,0,0,0
Enull,precision,0,0,0,0,0,0,0,0
Enull,preclude,1,0,0,0,0,0,0,0
Enull,precocious,0,0,0,0,0,0,0,0
Enull,precursor,0,1,0,0,0,0,0,0
Enull,predatory,0,0,0,0,0,0,0,0
Enull,predecessor,0,0,0,0,0,0,0,0
Enull,predicament,0,0,0,1,0,0,0,0
Enull,predicate,0,0,0,0,0,0,0,0
Enull,predict,0,1,0,0,0,0,0,0
Enull,predicting,0,0,0,0,0,0,0,0
Enull,prediction,0,1,0,0,0,0,0,0
Enull,predictive,0,0,0,0,0,0,0,0
Enull,predictor,0,0,0,0,0,0,0,0
Enull,predilection,0,1,0,0,0,0,0,0
Enull,predispose,0,1,0,0,0,0,0,0
Enull,predisposed,0,0,0,0,0,0,0,0
Enull,predisposition,0,0,0,0,0,0,0,0
Enull,predominance,0,0,0,0,0,0,0,0
Enull,predominant,0,0,0,0,0,0,0,1
Enull,predominate,0,0,0,0,0,0,0,0
Enull,preeminent,0,0,0,0,0,0,0,0
Enull,preemption,0,0,0,0,0,0,0,0
Enull,preface,0,0,0,0,0,0,0,0
Enull,prefect,0,0,0,0,0,0,0,0
Enull,prefer,0,0,0,0,0,0,0,1
Enull,preference,0,0,0,0,0,0,0,0
Enull,preferential,0,0,0,0,0,0,0,0
Enull,prefix,0,0,0,0,0,0,0,0
Enull,pregnancy,0,0,1,0,0,0,0,0
Enull,prehistoric,0,0,0,0,0,0,0,0
Enull,prejudice,1,0,0,0,0,0,0,0
Enull,prejudiced,0,0,1,1,0,0,0,0
Enull,prejudicial,1,0,0,0,0,0,0,0
Enull,preliminary,0,1,0,0,0,0,0,0
Enull,prelude,0,0,0,0,0,0,0,0
Enull,premature,0,0,0,0,0,0,1,0
Enull,prematurely,0,0,0,0,0,0,0,0
Enull,premeditated,0,0,0,1,0,0,0,0
Enull,premier,0,0,0,0,0,0,0,0
Enull,premise,0,0,0,0,0,0,0,0
Enull,premises,0,0,0,0,0,0,0,0
Enull,premium,0,0,0,0,0,0,0,0
Enull,preoccupation,0,0,0,0,0,0,0,0
Enull,preoccupied,0,0,0,0,0,0,0,0
Enull,preparation,0,1,0,0,0,0,0,0
Enull,preparatory,0,1,0,0,0,0,0,0
Enull,prepare,0,1,0,0,0,0,0,0
Enull,prepared,0,1,0,0,0,0,0,1
Enull,preparedness,0,1,0,0,0,0,0,0
Enull,preparer,0,0,0,0,0,0,0,0
Enull,preparing,0,0,0,0,0,0,0,0
Enull,preponderance,0,0,0,0,0,0,0,1
Enull,prerequisite,0,1,0,0,0,0,0,0
Enull,prerogative,0,0,0,0,0,0,0,0
Enull,prescient,0,1,0,0,0,0,0,0
Enull,prescribed,0,0,0,0,0,0,0,0
Enull,prescription,0,0,0,0,0,0,0,0
Enull,prescriptive,0,0,0,0,0,0,0,0
Enull,presence,0,0,0,0,0,0,0,0
Enull,present,0,1,0,0,1,0,1,1
Enull,presentable,0,0,0,0,0,0,0,0
Enull,presentation,0,0,0,0,0,0,0,0
Enull,presentment,0,0,0,0,0,0,0,0
Enull,preservation,0,0,0,0,0,0,0,0
Enull,preservative,0,1,0,0,1,0,1,1
Enull,preserve,0,0,0,0,0,0,0,0
Enull,preserved,0,0,0,0,0,0,0,0
Enull,preserving,0,0,0,0,0,0,0,0
Enull,preside,0,0,0,0,0,0,0,0
Enull,presidency,0,0,0,0,0,0,0,0
Enull,president,0,0,0,0,0,0,0,1
Enull,press,0,0,0,0,0,0,0,0
Enull,pressing,0,0,0,0,0,0,0,0
Enull,pressure,0,0,0,0,0,0,0,0
Enull,prestige,0,0,0,0,1,0,0,1
Enull,presto,0,0,0,0,1,0,1,0
Enull,presumption,0,0,0,0,0,0,0,1
Enull,presumptive,0,0,0,0,0,0,0,0
Enull,presumptuous,1,0,1,0,0,0,0,0
Enull,presuppose,0,0,0,0,0,0,0,0
Enull,pretend,0,0,0,0,0,0,0,0
Enull,pretended,0,0,0,0,0,0,0,0
Enull,pretending,1,0,0,0,0,0,0,0
Enull,pretense,0,0,0,0,0,0,0,0
Enull,pretensions,0,0,0,0,0,0,0,0
Enull,pretext,0,0,0,0,0,0,0,0
Enull,pretty,0,1,0,0,1,0,0,1
Enull,prevail,0,1,0,0,1,0,0,0
Enull,prevailing,0,0,0,0,0,0,0,0
Enull,prevalence,0,0,0,0,0,0,0,0
Enull,prevalent,0,0,0,0,0,0,0,1
Enull,prevent,0,0,0,1,0,0,0,0
Enull,preventative,0,0,0,0,0,0,0,0
Enull,prevention,0,1,0,0,0,0,0,0
Enull,preventive,0,0,0,0,0,0,0,0
Enull,previous,0,0,0,0,0,0,0,0
Enull,previously,0,0,0,0,0,0,0,0
Enull,prey,0,0,0,1,0,0,0,0
Enull,price,0,0,0,0,0,0,0,0
Enull,priceless,0,0,0,0,0,0,0,0
Enull,prick,1,0,1,1,0,0,1,0
Enull,prickly,0,0,0,0,0,0,0,0
Enull,pride,0,0,0,0,1,0,0,0
Enull,priest,0,0,0,0,0,0,0,1
Enull,priesthood,0,1,0,0,1,1,0,1
Enull,priestly,0,0,0,0,0,0,0,0
Enull,prim,0,0,0,0,0,0,0,0
Enull,primacy,0,0,0,0,0,0,0,0
Enull,primary,0,0,0,0,0,0,0,0
Enull,primate,0,0,0,0,0,0,0,0
Enull,primates,0,0,0,0,0,0,0,0
Enull,prime,0,0,0,0,0,0,0,0
Enull,primed,0,0,0,0,0,0,0,0
Enull,primer,0,0,0,0,0,0,0,1
Enull,primeval,0,0,0,0,0,0,0,0
Enull,priming,0,0,0,0,0,0,0,0
Enull,primitive,0,0,0,0,0,0,0,0
Enull,primordial,0,0,0,0,0,0,0,0
Enull,prince,0,0,0,0,0,0,0,0
Enull,princely,0,1,0,0,1,0,1,1
Enull,princess,0,0,0,0,0,0,0,0
Enull,principal,0,0,0,0,0,0,0,1
Enull,principally,0,0,0,0,0,0,0,0
Enull,principle,0,0,0,0,0,0,0,0
Enull,print,0,0,0,0,0,0,0,0
Enull,printer,0,0,0,0,0,0,0,0
Enull,printing,0,0,0,0,0,0,0,0
Enull,prior,0,0,0,0,0,0,0,0
Enull,priority,0,0,0,0,0,0,0,0
Enull,priory,0,0,0,0,0,0,0,0
Enull,prism,0,0,0,0,0,0,0,0
Enull,prismatic,0,0,0,0,0,0,0,0
Enull,prison,1,0,0,1,0,1,0,0
Enull,prisoner,1,0,1,1,0,1,0,0
Enull,pristine,0,0,0,0,0,0,0,0
Enull,privacy,0,0,0,0,0,0,0,0
Enull,private,0,0,0,0,0,0,0,0
Enull,privately,0,0,0,0,0,0,0,0
Enull,privilege,0,0,0,0,0,0,0,0
Enull,privileged,0,0,0,0,1,0,0,1
Enull,privy,0,0,0,0,0,0,0,1
Enull,probability,0,1,0,0,0,0,0,0
Enull,probable,0,0,0,0,0,0,0,0
Enull,probation,0,1,0,1,0,1,0,0
Enull,probationary,0,0,0,0,0,0,0,0
Enull,probative,0,0,0,0,0,0,0,0
Enull,probe,0,0,0,0,0,0,0,0
Enull,probity,0,0,0,0,0,0,0,1
Enull,problem,0,0,0,1,0,1,0,0
Enull,procedure,0,0,0,1,0,0,0,0
Enull,proceed,0,0,0,0,0,0,0,0
Enull,proceeding,0,1,0,0,0,0,0,0
Enull,proceeds,0,0,0,0,0,0,0,0
Enull,process,0,0,0,0,0,0,0,0
Enull,procession,0,0,0,0,1,1,1,0
Enull,proclaim,0,0,0,0,0,0,0,0
Enull,proclamation,0,0,0,0,0,0,0,0
Enull,procrastinate,0,0,0,0,0,0,0,0
Enull,procrastination,0,0,0,0,0,0,0,0
Enull,procreation,0,0,0,0,0,0,0,0
Enull,proctor,0,0,0,0,0,0,0,1
Enull,procure,0,0,0,0,0,0,0,0
Enull,procurement,0,0,0,0,0,0,0,0
Enull,prod,0,0,0,0,0,0,0,0
Enull,prodigal,0,0,0,0,0,0,0,0
Enull,prodigious,0,0,0,0,0,0,0,0
Enull,prodigy,0,0,0,0,0,0,0,0
Enull,produce,0,0,0,0,0,0,0,0
Enull,produced,0,0,0,0,0,0,0,0
Enull,producer,0,0,0,0,0,0,0,0
Enull,producing,0,0,0,0,0,0,0,0
Enull,product,0,0,0,0,0,0,0,0
Enull,production,0,1,0,0,0,0,0,0
Enull,productive,0,0,0,0,0,0,0,0
Enull,productivity,0,0,0,0,0,0,0,0
Enull,profane,1,0,0,0,0,0,0,0
Enull,profanity,1,0,0,0,0,0,0,0
Enull,profess,0,0,0,0,0,0,0,0
Enull,profession,0,0,0,0,0,0,0,0
Enull,professional,0,0,0,0,0,0,0,1
Enull,professor,0,0,0,0,0,0,0,1
Enull,professorship,0,0,0,0,0,0,0,1
Enull,proficiency,0,1,0,0,1,0,1,1
Enull,proficient,0,0,0,0,0,0,0,1
Enull,profile,0,0,0,0,0,0,0,0
Enull,profit,0,0,0,0,0,0,0,0
Enull,profuse,0,0,0,0,0,0,0,0
Enull,profusion,0,0,0,0,0,0,0,0
Enull,prog,0,0,0,0,0,0,0,0
Enull,progenitor,0,0,0,0,0,0,0,0
Enull,progeny,0,0,0,0,0,0,0,0
Enull,prognosis,0,1,0,1,0,0,0,0
Enull,prognostic,0,1,0,0,0,0,0,0
Enull,program,0,0,0,0,0,0,0,0
Enull,programme,0,0,0,0,0,0,0,0
Enull,programmer,0,0,0,0,0,0,0,0
Enull,progress,0,1,0,0,1,0,0,0
Enull,progression,0,1,0,0,1,1,0,1
Enull,progressive,0,0,0,0,0,0,0,0
Enull,prohibit,0,0,0,0,0,0,0,0
Enull,prohibited,1,0,1,1,0,0,0,0
Enull,prohibition,0,0,0,0,0,0,0,0
Enull,prohibitive,0,0,0,0,0,0,0,0
Enull,project,0,0,0,0,0,0,0,0
Enull,projectile,0,0,0,1,0,0,0,0
Enull,projectiles,0,0,0,1,0,0,0,0
Enull,projecting,0,0,0,0,0,0,0,0
Enull,projection,0,0,0,0,0,0,0,0
Enull,projector,0,0,0,0,0,0,0,0
Enull,proletarian,0,0,0,0,0,0,0,0
Enull,proletariat,0,0,0,0,0,0,0,0
Enull,prolific,0,0,0,0,0,0,0,0
Enull,prologue,0,1,0,0,0,0,0,0
Enull,prolong,0,0,1,0,0,0,0,0
Enull,prolongation,0,0,0,0,0,0,0,0
Enull,prolonged,0,0,0,0,0,0,0,0
Enull,promenade,0,0,0,0,0,0,0,0
Enull,prominence,0,0,0,0,0,0,0,0
Enull,prominently,0,0,0,0,0,0,0,0
Enull,promiscuous,0,0,0,0,0,0,0,0
Enull,promise,0,0,0,0,1,0,0,1
Enull,promising,0,0,0,0,0,0,0,0
Enull,promissory,0,0,0,0,0,0,0,0
Enull,promontory,0,0,0,0,0,0,0,0
Enull,promote,0,0,0,0,0,0,0,0
Enull,promoter,0,0,0,0,0,0,0,0
Enull,promotion,0,0,0,0,0,0,0,0
Enull,prompt,0,0,0,0,0,0,0,0
Enull,prompting,0,0,0,0,0,0,0,0
Enull,promulgate,0,0,0,0,0,0,0,0
Enull,promulgation,0,0,0,0,0,0,0,0
Enull,prone,0,0,0,0,0,0,0,0
Enull,prong,0,0,0,0,0,0,0,0
Enull,pronounce,0,0,0,0,0,0,0,0
Enull,pronounced,0,0,0,0,0,0,0,0
Enull,pronouncement,0,0,0,0,0,0,0,0
Enull,pronunciation,0,0,0,0,0,0,0,0
Enull,proof,0,0,0,0,0,0,0,1
Enull,prop,0,0,0,0,0,0,0,0
Enull,propaganda,0,0,0,0,0,0,0,0
Enull,propagate,0,0,0,0,0,0,0,0
Enull,propagation,0,0,0,0,0,0,0,0
Enull,propane,0,0,0,0,0,0,0,0
Enull,propel,0,0,0,0,0,0,0,0
Enull,propelled,0,0,0,0,0,0,0,0
Enull,propeller,0,0,0,0,0,0,0,0
Enull,propelling,0,0,0,0,0,0,0,0
Enull,propensity,0,0,0,0,0,0,0,0
Enull,proper,0,0,0,0,0,0,0,0
Enull,property,0,0,0,0,0,0,0,0
Enull,prophecy,0,1,0,0,0,0,0,0
Enull,prophesy,0,0,0,0,0,0,0,0
Enull,prophet,0,1,0,0,0,0,0,1
Enull,prophetic,0,1,0,0,0,0,0,0
Enull,prophylactic,0,1,0,0,0,0,0,1
Enull,prophylaxis,0,0,0,0,0,0,0,0
Enull,proportion,0,0,0,0,0,0,0,0
Enull,proportional,0,0,0,0,0,0,0,0
Enull,proportionate,0,0,0,0,0,0,0,0
Enull,proportions,0,0,0,0,0,0,0,0
Enull,proposal,0,0,0,0,0,0,0,0
Enull,proposition,0,0,0,0,0,0,0,0
Enull,proprietary,0,0,0,0,0,0,0,0
Enull,proprietor,0,0,0,0,0,0,0,0
Enull,proprietorship,0,0,0,0,0,0,0,0
Enull,propriety,0,0,0,0,0,0,0,0
Enull,propulsion,0,0,0,0,0,0,0,0
Enull,prose,0,0,0,0,0,0,0,0
Enull,prosecute,1,0,0,1,0,1,0,0
Enull,prosecution,0,0,1,0,0,0,0,0
Enull,prosecutor,0,0,0,0,0,0,0,0
Enull,prospect,0,0,0,0,0,0,0,0
Enull,prospective,0,0,0,0,0,0,0,0
Enull,prospectively,0,1,0,0,0,0,0,0
Enull,prospectus,0,0,0,0,0,0,0,0
Enull,prosper,0,1,0,0,1,0,0,0
Enull,prosperity,0,0,0,0,0,0,0,0
Enull,prosperous,0,0,0,0,1,0,0,0
Enull,prostitute,0,0,1,0,0,0,0,0
Enull,prostitution,0,0,1,0,0,1,0,0
Enull,prostrate,0,0,0,0,0,0,0,0
Enull,protagonist,0,0,0,0,0,0,0,0
Enull,protect,0,0,0,0,0,0,0,0
Enull,protected,0,0,0,0,0,0,0,1
Enull,protecting,0,0,0,0,0,0,0,1
Enull,protection,0,0,0,0,0,0,0,0
Enull,protective,0,0,0,0,0,0,0,0
Enull,protector,0,0,0,0,0,0,0,1
Enull,protein,0,0,0,0,0,0,0,0
Enull,protest,0,0,0,0,0,0,0,0
Enull,protestant,0,0,0,1,0,0,0,0
Enull,protocol,0,0,0,0,0,0,0,0
Enull,prototype,0,0,0,0,0,0,0,0
Enull,protozoa,0,0,0,0,0,0,0,0
Enull,protracted,0,0,0,0,0,0,0,0
Enull,protrude,0,0,0,0,0,0,0,0
Enull,protrusion,0,0,0,0,0,0,0,0
Enull,proud,0,1,0,0,1,0,0,1
Enull,prove,0,0,0,0,0,0,0,0
Enull,proven,0,0,0,0,0,0,0,1
Enull,proverb,0,0,0,0,0,0,0,0
Enull,proverbial,0,0,0,0,0,0,0,0
Enull,provide,0,0,0,0,0,0,0,1
Enull,provided,0,0,0,0,0,0,0,0
Enull,providence,0,0,0,0,0,0,0,0
Enull,providing,0,1,0,0,1,0,0,1
Enull,province,0,0,0,0,0,0,0,0
Enull,provincial,0,0,0,0,0,0,0,0
Enull,provision,0,0,0,0,0,0,0,0
Enull,provisionally,0,0,0,0,0,0,0,0
Enull,provisions,0,0,0,0,0,0,0,0
Enull,proviso,0,0,0,0,0,0,0,1
Enull,provocation,1,0,0,0,0,0,0,0
Enull,provocative,0,0,0,0,0,0,0,0
Enull,provoking,1,0,1,0,0,0,0,0
Enull,provost,0,0,0,0,0,0,0,0
Enull,prowess,0,0,0,0,0,0,0,0
Enull,prowl,0,0,0,1,0,0,1,0
Enull,proximal,0,0,0,0,0,0,0,0
Enull,proximate,0,0,0,0,0,0,0,0
Enull,proximity,0,0,0,0,0,0,0,0
Enull,proxy,0,0,0,0,0,0,0,1
Enull,prudence,0,0,0,0,0,0,0,0
Enull,prudent,0,0,0,0,0,0,0,1
Enull,prune,0,0,0,0,0,0,0,0
Enull,pry,1,1,0,0,0,0,0,1
Enull,prying,0,0,0,0,0,0,0,0
Enull,psalm,0,0,0,0,0,0,0,0
Enull,pseudo,0,0,0,0,0,0,0,0
Enull,pseudonym,0,0,0,0,0,0,0,0
Enull,psyche,0,0,0,0,0,0,0,0
Enull,psychical,0,0,0,0,0,0,0,0
Enull,psychics,0,0,0,0,0,0,0,0
Enull,psychological,0,0,0,0,0,0,0,0
Enull,psychologist,0,0,0,0,0,0,0,0
Enull,psychology,0,0,0,0,0,0,0,0
Enull,psychosis,1,0,0,1,0,1,0,0
Enull,pub,0,0,0,0,0,0,0,0
Enull,puberty,0,0,0,0,0,0,0,0
Enull,pubescent,0,0,0,0,0,0,0,0
Enull,public,0,1,0,0,0,0,0,0
Enull,publication,0,0,0,0,0,0,0,0
Enull,publicist,0,0,0,0,0,0,0,0
Enull,publicity,0,0,0,0,0,0,0,0
Enull,publicly,0,0,0,0,0,0,0,0
Enull,publish,0,0,0,0,0,0,0,0
Enull,published,0,0,0,0,0,0,0,0
Enull,publisher,0,0,0,0,0,0,0,0
Enull,pudding,0,0,0,0,0,0,0,0
Enull,puddle,0,0,0,0,0,0,0,0
Enull,puff,0,0,0,0,0,0,0,0
Enull,puffy,0,0,0,0,0,0,0,0
Enull,pug,0,0,0,0,0,0,0,0
Enull,puke,0,0,1,0,0,0,0,0
Enull,pull,0,0,0,0,0,0,0,0
Enull,pulley,0,0,0,0,0,0,0,0
Enull,pullover,0,0,0,0,0,0,0,0
